StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
KRT,2021-06-07,KAIGA 3 & 4,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-07,KKNPP UNIT-2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-07,"NPCIL,KKNPP",,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-07,TALCHER STPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,NLC TPS I- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,NLC TPS II- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,RAMAGUNDAM STPS STG-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,KODERMA (DVC),,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,RAMAGUNDAM STPS STG-1&2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,BTPS-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,NLC TPS II- STG I,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,NLC TPS II- STG II,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,BTPS-1,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,UPCL,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,BTPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,RTPS 1 TO 7,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,RTPS 8,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,YERAMARUS TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,SIMHADRI STPS 2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,VALLUR (NTECL) STPS,,,,,Thermal,2024-03-15 16:58:33
